mol_id,smiles,scaffold_family,source_domain,split_group,adc2_s1_ev,adc2_t1_ev,adc2_dest_ev,adc2_fosc,adc2_available,scscc2_s1_ev,scscc2_t1_ev,scscc2_dest_ev,dft_dest_raw_ev,dft_dest_calibrated_ev,fosc_dft,homo_ev,lumo_ev,hl_gap_ev,homo_m1_ev,lumo_p1_ev,od_index,is_invest,is_near_zero,is_high_fosc
S1150,[H]C1=NC2=NC=C3C=C(C=O)C4=C3N2C(N=C4[H])=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1151,[H]C1=NC2=NC=C3C=C(C#C)C4=C3N2C(N=C4[H])=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1152,[H]C1=NC2=NC=C3C=C(C#N)C4=C3N2C(N=C4[H])=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1153,[H]C1=NC2=NC=C3C=C([N+]#[C-])C4=C3N2C(N=C4[H])=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1154,[H]C1=CC2=CN=C3N=C(N=C4N=C([H])C1=C2N34)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1155,[H]C1=CC2=CN=C3N=C(N=C4N=C([H])C1=C2N34)C(C)=O,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1156,[H]C1=CC2=CN=C3N=C(N=C4N=C([H])C1=C2N34)[N+]([O-])=O,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1157,[H]C1=CC2=CN=C3N=C(N=C4N=C([H])C1=C2N34)S(C)=O,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1158,[H]C1=CC2=CN=C3N=C([H])N=C4N=C(N(C)C)C1=C2N34,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1159,[H]C1=CC2=CN=C3N=C([H])N=C4N=C(C(C)=O)C1=C2N34,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1160,[H]C1=CC2=CN=C3N=C([H])N=C4N=C(C1=C2N34)[N+]([O-])=O,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1161,[H]C1=CC2=CN=C3N=C([H])N=C4N=C(C1=C2N34)S(C)=O,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1162,[H]C1=NC2=NC=C3C=C(N(C)C)C4=C3N2C(N=C4[H])=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1163,[H]C1=NC2=NC=C3C=C(C(C)=O)C4=C3N2C(N=C4[H])=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1164,[H]C1=NC2=NC=C3C=C(C4=C3N2C(N=C4[H])=N1)[N+]([O-])=O,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1165,[H]C1=NC2=NC=C3C=C(C4=C3N2C(N=C4[H])=N1)S(C)=O,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1166,[H]C1=CC2=CN=C3N=C(N=C4N=C([H])C1=C2N34)C(F)(F)F,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1167,[H]C1=CC2=CN=C3N=C([H])N=C4N=C(C1=C2N34)C(F)(F)F,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1168,[H]C1=NC2=NC=C3C=C(C4=C3N2C(N=C4[H])=N1)C(F)(F)F,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1169,N1C=CC(=C1)C1=NC2=NC=NC3=NC(C4=CNC=C4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1170,NC1=C(C=CN1)C1=NC2=NC=NC3=NC(C4=C(N)NC=C4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1171,C1=CC2=C(N=C3N=CN=C4N=C(C1=C2N34)C1=CC=CC=C1)C1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1172,[H]C1=C([H])C2=C(N=C3N=CN=C4N=C(C1=C2N34)C1=CC=CC=N1)C1=NC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1173,NC1=CC=C(C=C1)C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=CC=C(N)C=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1174,NC1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(N)C=CC=C2)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1175,N1C2=C3NC4=C(C=CC=C4)C4=C3C3=C2C(=NC2=NC=NC(=N4)N32)C2=CC=CC=C12,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1176,[H]C1=C([H])C2=C(N=C3N=CN=C4N=C(C1=C2N34)C1=CC=C(N)C=N1)C1=NC=C(N)C=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1177,[H]C1=C([H])C2=C(N=C3N=CN=C4N=C(C1=C2N34)C1=C(N)C=CC=N1)C1=NC=CC=C1N,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1178,NC1=CC(N)=C(C=C1)C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=CC=C(N)C=C1N,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1179,NC1=CC2=C(C=C1)C1=C3C(N2)=C2NC4=CC(N)=CC=C4C4=NC5=NC=NC(=N1)N5C3=C24,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1180,NC1=CC=CC2=C1C1=C3C(N2)=C2NC4=CC=CC(N)=C4C4=NC5=NC=NC(=N1)N5C3=C24,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1181,[H]C1=C([H])C2=C(N=C3N=CN=C4N=C(C1=C2N34)C1=C(N)C=C(N)C=N1)C1=NC=C(N)C=C1N,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1182,NC1=CC2=C(C(N)=C1)C1=C3C(N2)=C2NC4=CC(N)=CC(N)=C4C4=NC5=NC=NC(=N1)N5C3=C24,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1183,N1C=CC=C1C1=NC2=NC=NC3=NC(C4=CC=CN4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1184,O1C=CC(=C1)C1=NC2=NC=NC3=NC(C4=COC=C4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1185,O1C=CC=C1C1=NC2=NC=NC3=NC(C4=CC=CO4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1186,S1C=CC(=C1)C1=NC2=NC=NC3=NC(C4=CSC=C4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1187,S1C=CC=C1C1=NC2=NC=NC3=NC(C4=CC=CS4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1188,NC1=C(C=CO1)C1=NC2=NC=NC3=NC(C4=C(N)OC=C4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1189,NC1=C(C=CS1)C1=NC2=NC=NC3=NC(C4=C(N)SC=C4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1190,NC1=CNC=C1C1=NC2=NC=NC3=NC(C4=CNC=C4N)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1191,NC1=COC=C1C1=NC2=NC=NC3=NC(C4=COC=C4N)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1192,NC1=CSC=C1C1=NC2=NC=NC3=NC(C4=CSC=C4N)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1193,NC1=C(NC=C1)C1=NC2=NC=NC3=NC(C4=C(N)C=CN4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1194,NC1=C(OC=C1)C1=NC2=NC=NC3=NC(C4=C(N)C=CO4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1195,NC1=C(SC=C1)C1=NC2=NC=NC3=NC(C4=C(N)C=CS4)=C4C=CC1=C4N23,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1196,C1=CN(C=C1)C1=NC2=NC=C3C=CC4=C3N2C(N=C4)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1197,C1=CC2=C3N4C(N=C2)=NC(=NC4=NC=C13)C1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1198,C1=CC2=C3N4C(N=C2)=NC(=NC4=NC=C13)C1=CC=NC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1199,C1=CC2=C3N4C(N=C2)=NC(=NC4=NC=C13)C1=NC=CC=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1200,C1=CC2=C3N4C(N=C2)=NC(=NC4=NC=C13)C1=NC=NC=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1201,NC1=CC=C(C=C1)C1=NC2=NC=C3C=CC4=C3N2C(N=C4)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1202,NC1=C(C=CC=C1)C1=NC2=NC=C3C=CC4=C3N2C(N=C4)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1203,NC1=CC=CC(N)=C1C1=NC2=NC=C3C=CC4=C3N2C(N=C4)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1204,C1=CC2=C3N4C(N=C2)=NC(=NC4=NC=C13)C#CC1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1205,CN(C)C1=CC=C(C=C1)C1=NC2=NC=C3C=CC4=C3N2C(N=C4)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1206,C1=CN(C=C1)C1=CC=C(C=C1)C1=NC2=NC=C3C=CC4=C3N2C(N=C4)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1207,[O-][N+](=O)C1=CC(=CC(=C1)C1=NC2=NC=C3C=CC4=C3N2C(N=C4)=N1)[N+]([O-])=O,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1208,C1CCN(CC1)C1=CC=C(C=C1)C1=NC2=NC=C3C=CC4=C3N2C(N=C4)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1209,C1=CC2=C3N4C(N=C2)=NC(=NC4=NC=C13)N(C1=CC=CC=C1)C1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1210,C1=CC2=C3N4C(N=C2)=NC(=NC4=NC=C13)N1C2=CC=CC=C2C2=CC=CC=C12,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1211,FC(F)(F)C1=CC(=CC(=C1)C1=NC2=NC=C3C=CC4=C3N2C(N=C4)=N1)C(F)(F)F,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1212,C1=CC2=C3N4C(N=C2)=NC(=NC4=NC=C13)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1213,C1=CC2=C3N4C(N=C2)=NC(=NC4=NC=C13)C1=CC=C(C=C1)N1C2=CC=CC=C2C2=CC=CC=C12,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1214,CNC1=CC(=CC=C1C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=C(NC)C=C(C=C1)N(C)C)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1215,CNC1=CC(=CC=C1C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=C(NC)C=C(C=C1)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1216,CNC1=CC(=CC=C1C1=C2C=CC3=C2N2C(=NC(=NC2=N1)C1=NC2=CC=CC=C2O1)N=C3C1=C(NC)C=C(C=C1)N(C)C)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1217,CN(C)C1=CC(NC2=CC=CC=C2)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=CC=CC=C2)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1218,CN(C)C1=CC(NC2=CC=CC=N2)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=NC=CC=C2)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1219,CC1=CC=C(NC2=CC(=CC=C2C2=NC3=NC=NC4=NC(=C5C=CC2=C5N34)C2=C(NC3=CC=C(C)O3)C=C(C=C2)N2CCCCC2)N2CCCCC2)O1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1220,CC1=CC=C(NC2=CC(=CC=C2C2=C3C=CC4=C3N3C(=NC(=NC3=N2)C2=NC3=CC=CC=C3O2)N=C4C2=C(NC3=CC=C(C)O3)C=C(C=C2)N2CCCCC2)N2CCCCC2)O1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1221,CN(C)C1=CC(NC2=CC=C(N)C=C2)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=CC=C(N)C=C2)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1222,CN(C)C1=CC(NC2=C(N)C=CC=C2)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=CC=CC=C2N)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1223,CN(C)C1=CC(NC2=CC=C(C=C2)C#N)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=CC=C(C=C2)C#N)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1224,C1CCN(C1)C1=CC(NC2=CC=CC=C2)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=CC=CC=C2)N2CCCC2)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1225,N(C1=CC=CC=C1)C1=CC(=CC=C1C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=C(NC2=CC=CC=C2)C=C(C=C1)N1C=CC=C1)N1C=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1226,CN(C)C1=CC=C(NC2=CC(=CC=C2C2=NC3=NC=NC4=NC(=C5C=CC2=C5N34)C2=C(NC3=CC=C(C=C3)N(C)C)C=C(C=C2)N(C)C)N(C)C)C=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1227,CN(C)C1=CC(NC2=CC=CC=C2)=C(C=C1)C1=C2C=CC3=C2N2C(=NC(=NC2=N1)C1=CC=CC=C1)N=C3C1=CC=C(C=C1NC1=CC=CC=C1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1228,CN(C)C1=CC(NC2=CC=CC=C2)=C(C=C1)C1=C2C=CC3=C2N2C(=NC(=NC2=N1)C1=CC=NC=C1)N=C3C1=CC=C(C=C1NC1=CC=CC=C1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1229,CN(C)C1=CC(NC2=CC=CC=C2)=C(C=C1)C1=C2C=CC3=C2N2C(=NC(=NC2=N1)C1=CN=CN=C1)N=C3C1=CC=C(C=C1NC1=CC=CC=C1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1230,CN(C)C1=CC(NC2=CC=CC=C2)=C(C=C1)C1=C2C=CC3=C2N2C(=NC(=NC2=N1)C1=NC=CC=N1)N=C3C1=CC=C(C=C1NC1=CC=CC=C1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1231,CN(C)C1=CC(NC2=C3NC=CC3=CC=C2)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=CC=CC3=C2NC=C3)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1232,CN(C)C1=CC(NC2=C3OC=CC3=CC=C2)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=CC=CC3=C2OC=C3)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1233,CN(C)C1=CC(NC2=C3SC=CC3=CC=C2)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=CC=CC3=C2SC=C3)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1234,CN(C)C1=CC(NC2=CC3=C(C=CC=C3)C=C2)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=CC3=CC=CC=C3C=C2)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1235,CN(C)C1=CC(NC2=CC=CC3=C2C=CC=C3)=C(C=C1)C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=CC=C(C=C2NC2=CC=CC3=CC=CC=C23)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1236,N(C1=CC=CC=C1)C1=CC(=CC=C1C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=C(NC2=CC=CC=C2)C=C(C=C1)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1237,BC1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(B)C=CC=C2)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1238,CB(C)C1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(C=CC=C2)B(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1239,BC1=CC(=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(B)C=C(C=C2)N(C)C)=N1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1240,COB(OC)C1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(C=CC=C2)B(OC)OC)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1241,CB(C)C1=CC(=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(C=C(C=C2)N(C)C)B(C)C)=N1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1242,CN(C)C1=CC(B2OCCO2)=C(C=C1)C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=CC=CC=C1B1OCCO1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1243,COB(OC)C1=CC(=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(C=C(C=C2)N(C)C)B(OC)OC)=N1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1244,CN(C)C1=CC(B2OCCO2)=C(C=C1)C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=CC=C(C=C1B1OCCO1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1245,C1=CC2=C(N=C3N=CN=C4N=C(C1=C2N34)C1=C(C=CC=C1)B(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1B(C1=CC=CC=C1)C1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1246,CN(C)C1=CC(B(C2=CC=CC=C2)C2=CC=CC=C2)=C(C=C1)C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=CC=C(C=C1B(C1=CC=CC=C1)C1=CC=CC=C1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1247,CC1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(C)C=CC=C2)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1248,CN(C)C1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(C=CC=C2)N(C)C)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1249,CN(C)C1=CC(C)=C(C=C1)C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=CC=C(C=C1C)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1250,C1=CN(C=C1)C1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(C=CC=C2)N2C=CC=C2)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1251,CN(C)C1=CC(N(C)C)=C(C=C1)C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=CC=C(C=C1N(C)C)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1252,N(C1=CC=CC=C1)C1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(NC3=CC=CC=C3)C=CC=C2)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1253,N(C1=CC=NC=C1)C1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(NC3=CC=NC=C3)C=CC=C2)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1254,N(C1=CN=CC=C1)C1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(NC3=CC=CN=C3)C=CC=C2)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1255,N(C1=NC=CC=C1)C1=CC=CC=C1C1=C2C=CC3=C2N2C(N=CN=C2N=C3C2=C(NC3=CC=CC=N3)C=CC=C2)=N1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1256,CN(C)C1=CC(N2C=CC=C2)=C(C=C1)C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=CC=C(C=C1N1C=CC=C1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1257,NC(=O)C1=NC2=NC(=C3C=CC4=C3N2C(=N1)N=C4C1=C(NC2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1NC1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1258,OC(=O)C1=NC2=NC(=C3C=CC4=C3N2C(=N1)N=C4C1=C(NC2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1NC1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1259,CNC(=O)C1=NC2=NC(=C3C=CC4=C3N2C(=N1)N=C4C1=C(NC2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1NC1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1260,COC(=O)C1=NC2=NC(=C3C=CC4=C3N2C(=N1)N=C4C1=C(NC2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1NC1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1261,COC1=CC(NC2=CC=CC=C2)=C(C=C1)C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=CC=C(OC)C=C1NC1=CC=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1262,N#CC1=CC(NC2=CC=CC=C2)=C(C=C1)C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=CC=C(C=C1NC1=CC=CC=C1)C#N,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
S1263,C1=CC2=CC=CC=C2N1C1=CC=CC=C1C1=NC2=NC=NC3=NC(=C4C=CC1=C4N23)C1=C(C=CC=C1)N1C=CC2=CC=CC=C12,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
