mol_id,smiles,scaffold_family,source_domain,split_group,adc2_s1_ev,adc2_t1_ev,adc2_dest_ev,adc2_fosc,adc2_available,scscc2_s1_ev,scscc2_t1_ev,scscc2_dest_ev,dft_dest_raw_ev,dft_dest_calibrated_ev,fosc_dft,homo_ev,lumo_ev,hl_gap_ev,homo_m1_ev,lumo_p1_ev,od_index,is_invest,is_near_zero,is_high_fosc,mw,logp,tpsa,hbd,hba,rot_bonds,aromatic_rings,ring_count,n_count,b_count,o_count,s_count,heteroatom_ratio,heavy_atom_count,num_atoms,fraction_csp3,num_amide_bonds,num_bridgehead_atoms,num_spiro_atoms,num_hetero_cycles,num_aromatic_hetero_cycles,num_saturated_rings,fp_pc1,fp_pc2,fp_pc3,fp_pc4,fp_pc5,fp_pc6,fp_pc7,fp_pc8,fp_pc9,fp_pc10,fp_pc11,fp_pc12,fp_pc13,fp_pc14,fp_pc15,fp_pc16,fp_pc17,fp_pc18,fp_pc19,fp_pc20,fp_pc21,fp_pc22,fp_pc23,fp_pc24,fp_pc25,fp_pc26,fp_pc27,fp_pc28,fp_pc29,fp_pc30,fp_pc31,fp_pc32,homo_spacing,lumo_spacing,stda_s1_ev,stda_t1_ev,stda_dest_ev,stda_fosc
S11,c1cc2ccnc3nccc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.5362,1.6859,-0.1498,0.0025,True,,,,,,,,,,,,,True,False,False,169.187,1.5937,27.96,0,3,0,0,3,3,0,0,0,0.2307692307692307,13,13,0.0,0,0,0,3,0,0,-2.142832429880959,-1.5849646055298483,-1.368426714172203,-0.3755848948628669,-1.026905920541847,-1.2398816172402751,0.7833057459278885,-0.7813158022042563,1.2836527666009985,-0.5230910919908591,1.0334200354286724,-0.0042687267599452,-0.0029143919419301,-0.1341474416040301,0.3630109745028599,0.359483921607213,0.2327544120674924,0.0167501189747571,0.1393888472828736,0.3168868416771725,0.0322781483136873,-0.0254815966946055,-0.0528156547259475,0.2141325144877955,-0.1331946468667852,0.0796389075898489,-0.0850483583198148,0.0064694972662081,0.0861281272480728,0.1450498839040239,0.0902355425989532,-0.0225106090525921,,,,,,
S12,c1cc2ccnc3nccc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.8027,1.9607,-0.158,0.0016,True,,,,,,,,,,,,,True,False,False,170.175,1.0658,40.32,0,4,0,0,3,4,0,0,0,0.3076923076923077,13,13,0.0,0,0,0,3,0,0,-2.0155472401272614,-1.5566891719199312,-1.213882667353494,-0.3591125813111558,-0.9058637458267638,-0.6296857189539394,0.5026224209544883,-0.3716851881150617,0.8495628229118208,-0.5214172631742598,1.2367774798714437,-0.6114026481608794,-0.2118356708103022,-0.2546563108919546,1.1390207902185967,0.050968999157026,0.7781739822499096,0.1248072888739371,0.2784059681725637,0.2581274842640868,0.0252305021426191,0.2200058787896186,-0.1717247378512988,0.5128396158700275,-0.1897381431421745,-0.1325528818330723,0.1309784572768989,-0.2338672842242035,0.083230968672863,-0.1795272130916079,0.1239337870710266,-0.1492191814197391,,,,,,
S13,c1cc2ccnc3ncnc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.8626,1.9908,-0.1282,0.0038,True,,,,,,,,,,,,,True,False,False,170.17499999999998,1.0658,40.32,0,4,0,0,3,4,0,0,0,0.3076923076923077,13,13,0.0,0,0,0,3,0,0,-2.431793132852534,-1.481209370987475,-1.7305325658716368,-0.4001003651505113,-1.1230921304487655,-0.6727606553265524,0.8552895275085917,-0.1014319414075185,0.0700770569749779,-0.1429643404850075,-0.3014582090953488,-0.0993124288220773,0.4736348766225299,0.2038060048377248,-0.6669445107515285,0.7674154372957879,-0.6837413499546872,0.1292958820653838,-0.4594814588075947,-0.3717947036207236,-0.1301777907755111,0.3355363685250292,-0.3050017026533914,-0.0510410519675794,-0.1246094634461575,-0.3973001916194018,0.3210547077974971,0.5697327538949825,0.0657138271364714,-0.6508115616679322,0.1048566354033219,-0.0722808364940579,,,,,,
S14,c1cc2ccnc3ncnc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,2.0412,2.2121,-0.1709,0.0045,True,,,,,,,,,,,,,True,False,False,171.16299999999998,0.5378999999999999,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-2.3761262027128067,-1.3476686563704294,-1.5168362618916924,-0.8027922935614827,-1.4242139869762611,0.300415943606626,0.2882785056362398,-0.0625798717817968,0.5426367020436982,-0.1177476193603341,1.1598557693677556,-0.4598811220953885,-0.0748968074158136,-0.3575151273771405,0.7361301334231743,0.3868011361544266,0.659260679682092,0.0121469005552075,0.0237596163347977,0.3328296436404271,0.1155605190859688,0.0695507086148647,-0.2220870923064595,0.4502339576863292,-0.1106858137929197,-0.233893581506104,-0.0100245207501782,-0.0468534260089768,0.0740483970714113,-0.0372862679342311,0.0780192945178758,-0.0920576707228924,,,,,,
S15,c1cc2ccnc3nncc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.479,1.5381,-0.0591,0.0008,True,,,,,,,,,,,,,True,True,False,170.175,1.0658,40.32,0,4,0,0,3,4,0,0,0,0.3076923076923077,13,13,0.0,0,0,0,3,0,0,-1.9406172848277337,-1.2577427434037567,-0.953372962887922,-0.2001832107884404,-0.6133233029813452,-1.3594424270887375,0.5626132160893904,-0.9502220411523166,1.2466073507760047,-0.4892062520769858,0.249678305469539,0.2919882073611792,0.0213663510061812,0.0999517455425958,-0.1426203871842329,-0.2281283953999796,-0.4863812649922862,0.3698836360604283,0.246440551959257,-0.1604452584976444,-0.3464971752147914,0.2960973579048856,-0.0353418476993363,-0.331388260462329,-0.2239687578636001,0.0271032736412471,0.6972373949538603,-0.0374940031021542,-0.4359741348498829,-0.0336100153127521,-0.052320383240336,0.4282816642366768,,,,,,
S16,c1cc2ccnc3nncc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.8052,1.8681,-0.0629,0.0,True,,,,,,,,,,,,,True,True,False,171.163,0.5378999999999999,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-1.973801127092068,-1.4746714223316777,-1.0606191919184842,-0.2368074054698824,-0.6513877431842103,-0.632668642949279,0.4465625624640752,-0.4428178649573406,0.8629880733552737,-0.6886348066745408,0.998443541407666,-0.6594606500890923,-0.2262152581656322,-0.1696233749638438,1.2861266828895628,-0.6316656877755299,0.3145353469685925,0.7545806489241534,0.2675406661997607,0.2477869393054912,-0.1743333914189168,0.346188830576905,-0.2757017396180371,0.2491724353988342,-0.2404109022372481,-0.150090266599883,0.590389865998279,-0.0813360209465264,-0.1765826092283286,-0.1585381657027088,-0.0749555004307623,0.2036073084107795,,,,,,
S17,c1cc2ccnc3nnnc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.6339,1.7647,-0.1308,0.0017,True,,,,,,,,,,,,,True,False,False,171.163,1.4046999999999998,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-1.899859566047032,-1.3793707150946188,-1.0343665625838063,0.1575965926309235,-0.6220441776724364,-1.5261166067190295,0.8752014675513438,-0.6719752395409032,0.756890329216479,-0.5593480134557961,-0.1195303425306091,0.0194866178839261,0.1508236010797131,0.2129235006346481,-0.2509899916378514,-0.1271913147300241,-0.863638659601756,0.4731866623229112,-0.0291068004281465,-0.0965427831243869,-0.1692449827626081,0.5068844437815454,-0.3522492970518375,-0.1637202868905404,-0.3487460379011803,-0.4787657594328747,0.9340905698471588,0.2925389542577541,-0.1543506358255607,-0.530242456184161,0.0114707040060058,0.141485979816557,,,,,,
S18,c1cc2ccnc3nnnc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.8182,2.0021,-0.1839,0.0,True,,,,,,,,,,,,,True,False,False,172.151,0.8767999999999999,65.03999999999999,0,6,0,0,3,6,0,0,0,0.4615384615384615,13,13,0.0,0,0,0,3,0,0,-1.936848802243746,-1.3371646193410034,-0.9903709921103576,-0.3227960731029883,-1.103635011317157,-0.5510205459734651,0.3563639454632319,-0.5789396632561081,1.188856955795497,-0.4496225243223958,1.3513879864907077,-0.5266059569918329,-0.346225633712706,-0.3467518598595178,1.1492086964970152,-0.405328202267003,0.4520273357250899,0.4293533911540924,0.2792978702311978,0.363439762594401,0.0544498148785899,0.3259924751083085,-0.3922187342885908,0.2558234903779722,-0.2829299229142182,-0.3997500452187561,0.6470489706378856,0.1699314644648588,-0.0589280873065186,-0.3066295185106623,0.0601245074311574,0.0468872033649277,,,,,,
S19,c1cc2cncc3ccnc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.3486,1.3544,-0.0058,0.0021,True,,,,,,,,,,,,,True,True,False,169.18699999999995,1.5937,27.96,0,3,0,0,3,3,0,0,0,0.2307692307692307,13,13,0.0,0,0,0,3,0,0,-1.7429191762151532,-1.2598492283606333,-0.7867293107782082,-0.1220186778387821,-0.4924721778372938,-1.44651696461995,0.5927524431572584,-0.6210800359278905,0.5079409865234763,-0.4755907565289394,-0.4832804148669833,0.3377326967840744,0.3424000978292305,0.2693644791722974,0.0381860851414579,-0.4672863820973928,-0.8356505150961504,0.6269726886436863,0.1262670690071045,-0.5585627678891287,-0.5319392842138388,0.2219878069356435,-0.2925835671357019,-0.3293856509248727,-0.1791087381058702,-0.3140040183180542,0.563435763226281,0.3133270677140783,-0.1733535702058771,-0.6283013282464687,-0.111710984019326,0.0937212287865663,,,,,,
S20,c1cc2cncc3ccnc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.397,1.4771,-0.0802,0.0064,True,,,,,,,,,,,,,True,True,False,170.17499999999995,1.0658,40.32,0,4,0,0,3,4,0,0,0,0.3076923076923077,13,13,0.0,0,0,0,3,0,0,-2.033381380900389,-1.3782570370763958,-1.1133868349965512,-0.5123235852722461,-1.0454622383799688,-0.5612614941610579,0.3434982100081312,-0.5219974060580214,1.0493829422007268,-0.4473463101359123,1.2610629910634454,-0.5024585743470211,-0.174496084737175,-0.2513146879026835,1.2482238488728048,-0.2201403926373188,0.578156008879183,0.5635439268609759,0.1613211927616089,-0.1796516143008674,-0.1539933522747549,0.1279051735198885,-0.227690815965859,0.0336206095934847,-0.0761577676342591,0.0063761336174553,0.4474380956781303,0.1721908022261522,-0.1511713097392186,-0.378908819198241,-0.0236459616143296,0.1675235394239596,,,,,,
S21,c1cc2cncc3cncc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,0.8086,0.9141,-0.1055,0.0005,True,,,,,,,,,,,,,True,False,False,169.18699999999998,1.5937,27.96,0,3,0,0,3,3,0,0,0,0.2307692307692307,13,13,0.0,0,0,0,3,0,0,-1.3784825807977783,-1.075940628671081,-0.2229914610594033,-0.0956798523386961,-0.2284987724645497,-1.3545695671293383,0.1241164873461646,-0.7151745275827753,0.6319378843496408,-0.335092126905575,-0.6140117953019022,0.7352866720321796,0.108341139415564,0.0847839759721065,0.1464355040228901,-1.0494491099703922,-0.6566848030642453,0.296738978674514,0.6740049488306427,-0.6668835706474516,-0.6378985681106336,-0.2366706359744377,-0.010188803528209,-0.5654174205508278,0.2323079743886344,0.2127611657761968,-0.2019873770824783,0.272730294106368,-0.0691378760112005,0.1104209942858455,-0.0301439465180505,0.3668783055147822,,,,,,
S22,c1cc2cncc3cncc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.3172,1.2661,0.051,0.0023,True,,,,,,,,,,,,,False,True,False,170.17499999999998,1.0658,40.32,0,4,0,0,3,4,0,0,0,0.3076923076923077,13,13,0.0,0,0,0,3,0,0,-1.3625654401415304,-1.114683275076162,-0.1793580744253984,-0.2702908683265551,-0.3343190164818347,-0.4001954339760657,-0.168532201023924,-0.2579506082290732,0.3742321124280559,-0.373839376955778,0.2459094239119711,-0.0525480996751334,-0.2810840147057379,-0.2931110091127829,1.6636731251283303,-1.5768404949389594,0.3983970906482137,0.5139328766504206,0.8579023133825439,-0.2394938848401591,-0.4506117371752979,-0.1969839849814667,-0.1231154848757934,-0.2303851302874831,0.0859434765731766,0.0281865580254704,-0.0247570269876645,0.4140510058124514,-0.0130159847719939,-0.2526088298731386,-0.0025452231368351,0.1204169319688806,,,,,,
S23,c1cc2cncc3cnnc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.6135,1.3711,0.2423,0.0005,True,,,,,,,,,,,,,False,False,False,170.17499999999998,1.9326,40.32,0,4,0,0,3,4,0,0,0,0.3076923076923077,13,13,0.0,0,0,0,3,0,0,-1.494720421684986,-1.118095078371061,-0.3517977918344835,0.063759216658707,-0.0784476867244464,-1.4299008091994314,0.3686144288444783,-0.5654293714011567,0.330365912053408,-0.3269917729678082,-0.9624201385797124,0.4297735118659619,0.2291631631752035,0.1362692300290397,0.5152117423390019,-1.4462685258009984,-0.8089170267752526,0.7356668202869897,0.5549461655766288,-0.6662206658363422,-0.7621491029621935,-0.0302505746866512,-0.2817077424250723,-0.6776041560538055,0.0609395261506875,-0.1527933232441162,0.2624590787681606,0.6806552631132837,-0.2168694396543974,-0.392415710605493,-0.1052207893008975,0.1007273774203201,,,,,,
S24,c1cc2cncc3cnnc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.4216,1.3843,0.0373,0.0032,True,,,,,,,,,,,,,False,True,False,171.16299999999998,1.4047,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-1.4328944659242042,-1.062496491548466,-0.4839233638452175,-0.3520891949228406,-0.3876436277111229,-0.2882679133270482,-0.1096481486902358,-0.6092149616565412,0.6694489867617734,-0.1884987891860046,0.5033182537979773,-0.3058573783139667,-0.4261406317976403,-0.4622083292763082,1.877643289391439,-1.6131915325076125,0.3974849153095975,0.7007275292822817,0.7140923343530637,-0.1387739237407241,-0.3007797187825999,-0.2031256400848042,-0.1640003915105016,-0.5498927227323632,0.1376657665401687,-0.0213225929029011,0.1762687125653091,0.789542326388103,-0.2157426405116644,-0.1227706354267727,0.0578960996867594,0.1171666274333711,,,,,,
S25,c1cc2cncc3nccc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.6883,1.6649,0.0234,0.0033,True,,,,,,,,,,,,,False,True,False,170.17499999999998,1.0658,40.32,0,4,0,0,3,4,0,0,0,0.3076923076923077,13,13,0.0,0,0,0,3,0,0,-1.3682809932906612,-1.1340237440623866,-0.200100448475354,-0.2875152695258531,-0.3416671334237631,-0.4010681832551919,-0.1269873464183539,-0.233832762253305,0.3155110292250774,-0.3715394236630068,0.1803767187358255,-0.0815566845187881,-0.2967508680031199,-0.3123994369954384,1.6930530142579372,-1.5907450376972134,0.4162400539058666,0.4510574978167108,0.947504120775318,-0.2084438312782647,-0.4650892282667186,-0.2389290112079482,-0.1082115645052989,-0.1413011526392838,0.0630012754506448,0.0016751945794268,-0.0979283176604925,0.2841870119673818,0.0217500519575689,-0.178768329953479,0.0364884612592836,0.0378525929199191,,,,,,
S26,c1cc2cncc3ncnc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.4853,1.5769,-0.0916,0.0039,True,,,,,,,,,,,,,True,True,False,170.17499999999998,1.0658,40.32,0,4,0,0,3,4,0,0,0,0.3076923076923077,13,13,0.0,0,0,0,3,0,0,-2.0278103316978173,-1.231905304758148,-1.0973207868916308,-0.2502204320181275,-0.6557120447558509,-0.6682989529263705,0.5448197980779803,0.0305744761659981,-0.5194131073517358,-0.1753087785785375,-1.3584406043854322,0.2948104205214594,0.3462767891761683,0.1209828295526779,0.2779371047172363,-1.007989555835734,-0.7260610806999421,0.3398430276428925,0.5663550508567481,-0.8327580241426915,-0.7956485591835234,-0.1590165339309207,-0.1642980512316625,-0.3275107012940901,0.0033898790924227,-0.1839808258052025,0.0137021797065871,0.6601102354722287,0.1360956186803615,-0.5641601469856338,0.1501276603672635,-0.1496164884356996,,,,,,
S27,c1cc2cncc3ncnc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.7351,1.789,-0.0538,0.0086,True,,,,,,,,,,,,,True,True,False,171.16299999999998,0.5378999999999999,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-2.08211524399953,-1.1625044600590326,-1.0161378627791886,-0.5633489251262634,-0.9016125347970942,0.5132672729317704,-0.0013717141252111,0.2538614510827983,-0.1612382111294822,-0.1249733388127379,0.1943147603680201,-0.4068271989512521,-0.298578035428454,-0.4445159024298281,1.615605724078886,-1.2111454725638715,0.6944577629269387,0.2086371464757928,0.8934565385048591,-0.2124835871890866,-0.4122683232514079,-0.3585581957107629,-0.0064297749554925,0.1044881537537516,0.1492356009598037,0.0836393671211771,-0.3144793554595058,0.1776642328343376,0.1640201042198993,0.0182381792200026,0.2144214912356404,0.0335611944209236,,,,,,
S28,c1cc2cncc3nncc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.5609,1.3938,0.1671,0.001,True,,,,,,,,,,,,,False,False,False,170.175,1.0658,40.32,0,4,0,0,3,4,0,0,0,0.3076923076923077,13,13,0.0,0,0,0,3,0,0,-1.29222373134746,-1.0125222720074083,-0.1488161708258598,-0.1556160042645321,-0.2136796070233902,-1.1977296299496674,0.3853352476692968,-0.6968134651612343,0.5317237910068181,-0.4147086627420954,-0.7231936420002325,0.6663879043121794,-0.1464906510293557,0.0224725178734245,0.5603698973018811,-1.6828805378829583,-0.511396544829797,0.5626018959129783,0.964461509598292,-0.7719298356285633,-0.8646406814041525,-0.1055411896243475,-0.092426837346225,-0.5600552283796721,0.1353124139493351,0.2188119515955256,0.1952704174517792,0.2525210194415947,-0.1749303885351235,-0.0772484267395777,0.0228746131101197,0.4507068638314956,,,,,,
S29,c1cc2cncc3nncc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.865,1.7011,0.1639,0.0021,True,,,,,,,,,,,,,False,False,False,171.163,0.5378999999999999,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-1.178600836731078,-1.1479142906175166,-0.060306503960934,-0.3116365106379531,-0.2916921424551649,-0.3010443753031714,0.047024476012746,-0.2635662483637118,0.3179609489569253,-0.5236977045202904,0.2263958856126074,-0.2481203428629761,-0.4099825909879643,-0.2767340502933935,1.8477953089872676,-2.006525842413137,0.2288622174517025,1.017714372162933,0.8161764002852978,-0.2375880903335089,-0.5676526144236681,-0.1669725206327131,-0.246228236753338,-0.1862513848027094,0.1031570776490454,0.1157676248909551,0.1168187825514164,0.4030254878662753,-0.0555606793077005,-0.0510211139117658,-0.1016978763973589,0.2597619911576539,,,,,,
S30,c1cc2cncc3nnnc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.2663,1.3792,-0.1129,0.0003,True,,,,,,,,,,,,,True,False,False,171.16299999999998,1.4046999999999998,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-1.3593816345285683,-1.1985189502334188,-0.3971266716164533,0.0709316402855112,-0.1106806020033046,-1.45523220969466,0.677010319219032,-0.5615730835273811,0.2226859950280353,-0.5666164252251731,-0.9979890721524382,0.3551294794086289,0.0057903445493365,0.1484578962038474,0.6462057748280994,-1.7146557060428873,-0.7478559011305793,0.8361388099744294,0.7472550448935062,-0.6820311066773996,-0.7828325204637232,0.1158151827023341,-0.2817691521646512,-0.5778059525726599,-0.0855556822476242,-0.1323630068413218,0.6489806568125541,0.5810489492316036,-0.1982418119980215,-0.6630154576829297,0.0123207986749528,0.2619654293215463,,,,,,
S31,c1cc2cncc3nnnc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.5268,1.615,-0.0882,0.004,True,,,,,,,,,,,,,True,True,False,172.15099999999998,0.8767999999999999,65.03999999999999,0,6,0,0,3,6,0,0,0,0.4615384615384615,13,13,0.0,0,0,0,3,0,0,-1.4409985018652305,-1.1608787221816073,-0.3766884439471988,-0.2786779411487389,-0.437732138179493,-0.3118836257258168,0.1701931455287069,-0.347236415874246,0.5881173526058673,-0.4409880672293271,0.4682164624223435,-0.3853491008877626,-0.5915966935900825,-0.4108582438919139,1.953381181922152,-1.9570123547981064,0.5431575897718308,0.810239692038643,0.9515203243964192,-0.1478545432800391,-0.4221590924781064,0.0243205135459936,-0.2406219240885642,-0.2495747651726376,0.0032198381506315,-0.0495854367143387,0.4613533202243587,0.6113622544173299,-0.1403195484390956,-0.5059470588470139,0.1122340034062743,0.3409072791213906,,,,,,
S32,c1cc2cnnc3ccnc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.8977,1.7521,0.1457,0.0005,True,,,,,,,,,,,,,False,False,False,170.17499999999998,1.9326,40.32,0,4,0,0,3,4,0,0,0,0.3076923076923077,13,13,0.0,0,0,0,3,0,0,-1.6561680396702525,-1.3793901729459483,-0.7674846892009467,-0.0200100542789551,-0.3704908383359903,-1.4494857114679776,0.58312606216419,-0.4925701304778976,0.382760711841235,-0.3261437329536121,-0.5801745400976337,0.1416949173569779,0.3710349299944503,0.180601589243758,0.0548079900173545,-0.4611334885374404,-0.7788014688363852,0.536875575890375,0.1185751247854992,-0.4794006675115693,-0.5597009194486872,0.2259267959142412,-0.3354472923641472,-0.3515728902753207,-0.0865242989775722,-0.2999796339466462,0.398280004804199,0.4255273095768628,-0.2095454850992089,-0.4672586825025102,-0.0751707425090524,-0.0953734535914771,,,,,,
S33,c1cc2cnnc3ccnc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.7684,1.7728,-0.0044,0.0051,True,,,,,,,,,,,,,True,True,False,171.16299999999998,1.4046999999999998,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-2.0176149296375883,-1.5151870338688236,-1.1717096878954032,-0.3226031996688563,-0.8111116568194345,-0.5888614464719377,0.4788170766091311,-0.2554000010194782,0.6594704229268665,-0.3841280272662875,0.9692980631857429,-0.8320920686831006,-0.0106297053057008,-0.1811459760464674,1.2276165818031537,-0.2449758035922177,0.3607371858901449,0.7011610879893527,-0.085641428978788,-0.078951613222927,-0.1009090377644892,0.2843971915758064,-0.4655548243565414,0.0578137028535116,-0.0244696970259295,-0.2529807224718778,0.3294031679107106,0.4769873085712714,-0.0279694713375837,-0.5260694554772494,0.0304248733291681,-0.1133615446970727,,,,,,
S34,c1cc2cnnc3cncc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.3426,1.4105,-0.0679,0.001,True,,,,,,,,,,,,,True,True,False,171.163,1.4046999999999998,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-1.4664771030488866,-1.1674209988158837,-0.282919095877615,-0.1610504954207165,-0.1826550891370312,-0.4548503122952431,-0.0251169821953192,-0.1800589032265991,0.1729203944045476,-0.4256840148576631,0.0591308150900947,-0.2759880225820562,-0.1527466780744976,-0.2075163493497614,1.920258192679251,-1.9420572313449205,0.1945822732906565,0.930084467038116,0.7275060896971963,-0.2978758493777467,-0.5463208183653664,-0.0046878999084288,-0.3478370485371297,-0.4492529818129405,0.0569478904311749,-0.0708509044136382,0.2188350125743047,0.8089454606889988,-0.1288780903110608,-0.50450583929578,-0.0014553829509023,-0.0240173131540544,,,,,,
S35,c1cc2cnnc3cnnc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,2.118,1.8201,0.2979,0.0002,True,,,,,,,,,,,,,False,False,False,171.16299999999998,2.2715000000000005,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-1.4073615577022582,-1.2409464752297394,-0.3700910376995426,0.1254528291978081,-0.0241882326897364,-1.449154062732425,0.4006754677091952,-0.4745559277200193,0.258207850051306,-0.2894713937436915,-0.8949842810265843,0.3126177723641695,0.2658233493814345,0.1391929008775565,0.2450180619109499,-1.0365818045441515,-0.742198675479058,0.4721070134920266,0.3921029625664917,-0.4214794445851911,-0.5763557614746376,-0.0134889311847235,-0.2445831384206874,-0.4913950688702626,0.0572117650681963,-0.138374498966458,0.0655635497376672,0.5418438625668973,-0.1563230702174151,-0.2215882986867193,-0.0579063188148302,-0.0628002870635853,,,,,,
S36,c1cc2cnnc3cnnc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.9718,1.8354,0.1364,0.0014,True,,,,,,,,,,,,,False,False,False,172.15099999999998,1.7435999999999998,65.03999999999999,0,6,0,0,3,6,0,0,0,0.4615384615384615,13,13,0.0,0,0,0,3,0,0,-1.4203878281173057,-1.2035870024432462,-0.5819779160679225,-0.2050777472839849,-0.2233055499301212,-0.3406192379978726,0.0694979827442261,-0.384373688645175,0.3329810681128608,-0.2434180013976778,0.3682404568854869,-0.559638651500364,-0.2526215303683027,-0.2993001128249057,1.5856257510015952,-1.2634278240655847,0.1766907690067196,0.6815160069354435,0.3218854542352109,0.1153798154382907,-0.0533409768466478,-0.0327339768118824,-0.3306705919492521,-0.3294037724364675,0.0892475331747731,-0.2878947278122879,0.032881299326698,0.8648329054192538,-0.0017532524673427,-0.2712159959366101,0.119772438200185,-0.1420554566271532,,,,,,
S37,c1cc2cnnc3nccc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.5709,1.6879,-0.117,0.0035,True,,,,,,,,,,,,,True,False,False,171.163,1.4046999999999998,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-1.399763160338115,-1.2268437009079207,-0.5662647727548188,-0.2015723617319759,-0.2349372710888118,-0.3021225760621313,0.0200336269666545,-0.384075061647709,0.3389129441656435,-0.2337331187575518,0.3476178224213598,-0.5067677190342836,-0.4565764457317763,-0.4821347716643779,1.9105160778897043,-1.5041863504679325,0.5771808069015871,0.3838288438418757,0.8808980030258883,0.0467726300731427,-0.2701408691401039,-0.101757344806436,-0.1595987350500267,-0.1505744427710143,0.107506338672984,-0.1155165801844426,-0.0577477258477737,0.3805371446330541,-0.0395825813317626,-0.0170473026711171,0.2291054442524388,-0.1039354635220679,,,,,,
S38,c1cc2cnnc3ncnc(c1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.922,1.8985,0.0236,0.0025,True,,,,,,,,,,,,,False,True,False,171.16299999999998,1.4046999999999998,52.68,0,5,0,0,3,5,0,0,0,0.3846153846153846,13,13,0.0,0,0,0,3,0,0,-2.0533229290579174,-1.2435115107185382,-1.4177356823746687,-0.3273660959026246,-0.7001995795880589,-0.4172191435140853,0.5863282702516679,-0.1168706257038557,-0.4393364992730263,0.1658483105391814,-1.201603509670011,-0.0056155003394419,0.3011491386278305,-0.0172223739354354,-0.0040450516470491,-0.5562884372733767,-0.9176184718348652,0.3361845988904625,0.1082483316396641,-0.5895194174793765,-0.4857328308730035,0.0192509763309461,-0.3327934190277006,-0.5792075130704482,0.1275773430231938,-0.4533237469789483,0.1336375013248977,1.1186094962641628,-0.0259852059847445,-0.5257767902848316,0.2393549842314335,-0.0941226831893027,,,,,,
S39,c1cc2cnnc3ncnc(n1)-n-2-3,pollice_heptazine_deriv,pollice,source,1.9078,1.9741,-0.0663,0.0076,True,,,,,,,,,,,,,True,True,False,172.15099999999998,0.8767999999999999,65.03999999999999,0,6,0,0,3,6,0,0,0,0.4615384615384615,13,13,0.0,0,0,0,3,0,0,-1.957679505245077,-1.1031571432894791,-1.155929808153251,-0.7791413629874704,-1.0287496273156735,0.7835166256104247,-0.1393363164321694,0.034647630950438,-0.056991277945603,0.2164251047367095,0.394371700791576,-0.5294901047704079,-0.2953247928086168,-0.6029965584428931,1.4957270756223542,-0.9163371540403198,0.5512081005802105,0.2307972959345587,0.5598330525075859,0.014298996096291,-0.2107831116638962,-0.2545234985497299,-0.2071613901671878,-0.1245283347371246,0.2282686640769306,-0.1908367932809745,-0.2381556200364045,0.5066313229810387,-0.013467323544334,0.1394009251050337,0.2372580536300077,-0.047490511798587,,,,,,
