name,SMILES,canonical_SMILES,core_type,fosc,DEST_eV,DEST_raw_eV,MW,source,method,is_INVEST
O23_ZINC000076068340,CC(=O)c1c[nH]c(C(=O)Nc2cccc(Oc3ccccn3)c2)c1,CC(=O)c1c[nH]c(C(=O)Nc2cccc(Oc3ccccn3)c2)c1,literature,,-0.07010000099999969,-0.07010000099999969,321.336,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,True
O23_ZINC000075272632,O=C(CN1C=C(c2ccc(Cl)cc2)N2CCCCC=C12)c1ccccc1,O=C(CN1C=C(c2ccc(Cl)cc2)N2CCCCC=C12)c1ccccc1,literature,,0.18710000100000013,0.18710000100000013,364.87600000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000072427396,CC(=O)c1cccc(-c2nccn2-c2ccc(N3CCCC3=O)cc2)c1,CC(=O)c1cccc(-c2nccn2-c2ccc(N3CCCC3=O)cc2)c1,literature,,0.08639999999999981,0.08639999999999981,345.4020000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000072403613,Cc1nc(C)c(C(=O)Nc2cccc(C(=O)c3nccn3C)c2)s1,Cc1nc(C)c(C(=O)Nc2cccc(C(=O)c3nccn3C)c2)s1,literature,,0.27110000199999984,0.27110000199999984,340.408,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000095919781,N#Cc1cnc(-c2cncnc2)nc1,N#Cc1cnc(-c2cncnc2)nc1,literature,,0.17340000099999964,0.17340000099999964,183.174,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000095910949,CS(=O)(=O)c1nnc(-c2ccc(OCCOCCOCCOCCN=[N+]=[N-])cc2)o1,CS(=O)(=O)c1nnc(-c2ccc(OCCOCCOCCOCCN=[N+]=[N-])cc2)o1,literature,,0.2672000019999996,0.2672000019999996,441.4660000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000095863262,CC1=CS/C(=C2\SC=C(C)S2)S1,CC1=CS/C(=C2\SC=C(C)S2)S1,literature,,1.3694999999999995,0.23470000099999977,232.42000000000002,Omar2023_JACS,"CASSCF(8,8)/6-31G*",False
O23_ZINC000095482128,CC1(C)OC=CC(=C=Nc2oc(-c3ccccc3)c(-c3ccccc3)c2C#N)O1,CC1(C)OC=CC(=C=Nc2oc(-c3ccccc3)c(-c3ccccc3)c2C#N)O1,literature,,0.25250000100000003,0.25250000100000003,382.4190000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000095482093,Cc1ccc(C(=O)NC(=S)Nc2ncccc2OC(=S)NC(=O)c2ccc(C)cc2C)c(C)c1,Cc1ccc(C(=O)NC(=S)Nc2ncccc2OC(=S)NC(=O)c2ccc(C)cc2C)c(C)c1,literature,,0.26110000099999997,0.26110000099999997,492.6260000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000001043819,CCOC(=O)c1c(C)nn(-c2ncccc2NC(=S)NC(=O)c2ccccc2)c1C,CCOC(=O)c1c(C)nn(-c2ncccc2NC(=S)NC(=O)c2ccccc2)c1C,literature,,0.25450000100000025,0.25450000100000025,423.49800000000016,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000095465712,CC(=O)c1cccc(OS(=O)(=O)c2c(C)ccc3cccnc32)c1,CC(=O)c1cccc(OS(=O)(=O)c2c(C)ccc3cccnc23)c1,literature,,0.26420000099999985,0.26420000099999985,341.38800000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000095458524,COc1nccnc1NS(=O)(=O)c1ccc(NC(=O)c2cc(C(C)=O)cn2C)cc1,COc1nccnc1NS(=O)(=O)c1ccc(NC(=O)c2cc(C(C)=O)cn2C)cc1,literature,,0.02740000000000009,0.02740000000000009,429.4580000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000095448142,CC(=O)c1csc(C(=O)Nc2cc(-c3nncn3C)ccn2)c1,CC(=O)c1csc(C(=O)Nc2cc(-c3nncn3C)ccn2)c1,literature,,0.18420000199999986,0.18420000199999986,327.369,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000095427175,CC(=O)c1csc(C(=O)Nc2ccc(Oc3cc(C)[nH]n3)cc2)c1,CC(=O)c1csc(C(=O)Nc2ccc(Oc3cc(C)[nH]n3)cc2)c1,literature,,0.1881000020000001,0.1881000020000001,341.39200000000005,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000095396857,Cc1ccccc1NC(=O)Nc1cccc(Oc2ncccn2)c1,Cc1ccccc1NC(=O)Nc1cccc(Oc2ncccn2)c1,literature,,0.10250000100000012,0.10250000100000012,320.35200000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000095094134,O=C(c1coc2ccc(O)cc12)c1ccncc1,O=C(c1ccncc1)c1coc2ccc(O)cc12,literature,,0.2841000020000002,0.2841000020000002,239.23000000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000090582923,CC(=O)c1cccc(NC(=O)c2coc(NC(=O)c3cc(C)oc3C)n2)c1,CC(=O)c1cccc(NC(=O)c2coc(NC(=O)c3cc(C)oc3C)n2)c1,literature,,0.03980000000000006,0.03980000000000006,367.3610000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000000081504,O=C(NC(=S)Nc1cccc2ccccc21)c1ccccc1,O=C(NC(=S)Nc1cccc2ccccc12)c1ccccc1,literature,,-0.35620000199999957,-0.35620000199999957,306.39000000000004,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,True
O23_ZINC000089845713,O=S(=O)(Nc1cccnc1Nc1ccccc1)c1ccc(S(=O)(=O)NC2CC2)cc1,O=S(=O)(Nc1cccnc1Nc1ccccc1)c1ccc(S(=O)(=O)NC2CC2)cc1,literature,,0.21990000100000007,0.21990000100000007,444.53800000000024,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000089608861,CC(=O)c1ccc(NC(=O)c2sc(S(N)(=O)=O)cc2C)cc1,CC(=O)c1ccc(NC(=O)c2sc(S(N)(=O)=O)cc2C)cc1,literature,,0.26340000099999994,0.26340000099999994,338.4100000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097948272,COc1cccc(OC)c1C(=O)NC(=S)Nc1ccc2oc(-c3cc(-c4ccccc4)nc4ccccc43)nc2c1,COc1cccc(OC)c1C(=O)NC(=S)Nc1ccc2oc(-c3cc(-c4ccccc4)nc4ccccc34)nc2c1,literature,,0.27430000199999993,0.27430000199999993,560.6350000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097938473,CC(=O)c1ccc(NC(=O)c2c[nH]c3ncccc23)cc1,CC(=O)c1ccc(NC(=O)c2c[nH]c3ncccc23)cc1,literature,,0.2093000009999999,0.2093000009999999,279.299,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097758615,CCOC(=O)c1ncsc1-n1c(C)ccc1C,CCOC(=O)c1ncsc1-n1c(C)ccc1C,literature,,0.14850000099999994,0.14850000099999994,250.32299999999998,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000001082213,O=C1c2ccccc2C(=O)N1c1ncn[nH]1,O=C1c2ccccc2C(=O)N1c1ncn[nH]1,literature,,0.28930000200000006,0.28930000200000006,214.184,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096931098,O=C(/C=C\c1ccccc1F)Nc1nc(CN2CCCCC2)nc2ccccc21,O=C(/C=C\c1ccccc1F)Nc1nc(CN2CCCCC2)nc2ccccc12,literature,,0.12180000099999999,0.12180000099999999,390.4620000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096839127,O=C(O)/C=C\C(=O)Nc1ccccc1Nc1cc(-c2ccccc2)nn1-c1ccccc1,O=C(O)/C=C\C(=O)Nc1ccccc1Nc1cc(-c2ccccc2)nn1-c1ccccc1,literature,,0.2522000010000003,0.2522000010000003,424.4600000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096653041,N#CN[C-]1N[C@@](O)(c2cccs2)[C@H]([n+]2ccccc2)[C@@H](c2ccccc2)[C@H]1C#N,N#CN[C-]1N[C@@](O)(c2cccs2)[C@H]([n+]2ccccc2)[C@@H](c2ccccc2)[C@H]1C#N,literature,,0.235400002,0.235400002,401.4950000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096592598,CC(=O)c1ccc(N2C(=S)N=C(Nc3c(C)cccc3C)C23CCCC3)cc1,CC(=O)c1ccc(N2C(=S)N=C(Nc3c(C)cccc3C)C23CCCC3)cc1,literature,,0.27650000200000013,0.27650000200000013,391.54000000000025,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096576744,CNC(=O)Oc1ccc(NC2=NC(=S)N(c3ccc(Cl)cc3)C23CCCCC3)cc1,CNC(=O)Oc1ccc(NC2=NC(=S)N(c3ccc(Cl)cc3)C23CCCCC3)cc1,literature,,0.28000000199999997,0.28000000199999997,442.97200000000026,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096564736,CC(C)=NOC(=S)N(c1ccccc1)P(=O)(Oc1ccccc1)Oc1ccccc1,CC(C)=NOC(=S)N(c1ccccc1)P(=O)(Oc1ccccc1)Oc1ccccc1,literature,,0.2676000009999999,0.2676000009999999,440.4610000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096449961,Cn1cc(Nc2cccc(NC(=O)c3ccc(C#N)cn3)c2)cn1,Cn1cc(Nc2cccc(NC(=O)c3ccc(C#N)cn3)c2)cn1,literature,,0.24310000100000018,0.24310000100000018,318.34,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096174842,CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1,CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1,literature,,0.06679999999999975,0.06679999999999975,552.5970000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096118472,COc1cc2cc(C(=O)Nc3cccc(C(=O)c4nccn4C)c3)[nH]c2cc1OC,COc1cc2cc(C(=O)Nc3cccc(C(=O)c4nccn4C)c3)[nH]c2cc1OC,literature,,0.29140000200000005,0.29140000200000005,404.4260000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096022008,CCOc1cc(C(=O)NC(=S)n2nc(NC(=O)c3cc(OCC)c(OCC)c(OCC)c3)n3c2nc(=O)cc3C)cc(OCC)c1OCC,CCOc1cc(C(=O)NC(=S)n2nc(NC(=O)c3cc(OCC)c(OCC)c(OCC)c3)n3c(C)cc(=O)nc23)cc(OCC)c1OCC,literature,,0.285900002,0.285900002,696.7830000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000096011073,CC(=O)c1ccc(NC(=O)c2cccc(-c3ncn[nH]3)c2)cc1Cl,CC(=O)c1ccc(NC(=O)c2cccc(-c3ncn[nH]3)c2)cc1Cl,literature,,0.24860000199999988,0.24860000199999988,340.77,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000001045008,O=C(/C=C/c1cccs1)NC(=S)Nc1nc(-c2ccc(Cl)cc2)cs1,O=C(/C=C/c1cccs1)NC(=S)Nc1nc(-c2ccc(Cl)cc2)cs1,literature,,0.28390000199999976,0.28390000199999976,405.9570000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000100222564,O=C1C(=O)N(c2ccc(Cl)cc2)C(=S)/C1=C(/Nc1ccc(Cl)cc1)c1ccccc1,O=C1C(=O)N(c2ccc(Cl)cc2)C(=S)/C1=C(/Nc1ccc(Cl)cc1)c1ccccc1,literature,,0.2867000009999998,0.2867000009999998,453.3500000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000100056549,O=C1N=CC2=CC=NC2=N1,O=C1N=CC2=CC=NC2=N1,literature,,0.2757000019999998,0.2757000019999998,133.10999999999999,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000100047466,O=C1CC(O)=NC(c2ccccn2)=N1,O=C1CC(O)=NC(c2ccccn2)=N1,literature,,0.2999000009999997,0.2999000009999997,189.174,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000001092940,O=C(NC(=S)Nc1cccc(-c2nc3ccccc3o2)c1)c1ccccc1,O=C(NC(=S)Nc1cccc(-c2nc3ccccc3o2)c1)c1ccccc1,literature,,0.27280000100000024,0.27280000100000024,373.4370000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000098042786,COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3c(C(=S)NC(=O)c3ccccc3)c2=O)cc1,COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3c(C(=S)NC(=O)c3ccccc3)c2=O)cc1,literature,,0.26020000099999985,0.26020000099999985,595.7060000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000098007320,C=CCn1c(Sc2cc(C#N)c(C#N)cc2Sc2nnc(-c3cccs3)n2CC=C)nnc1-c1cccs1,C=CCn1c(Sc2cc(C#N)c(C#N)cc2Sc2nnc(-c3cccs3)n2CC=C)nnc1-c1cccs1,literature,,0.2705000019999999,0.2705000019999999,570.7540000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097994877,O=C(NC(=S)Nc1cccc2cc(OC(=O)c3cc(Br)ccc3Cl)ccc21)c1cc(Br)ccc1Cl,O=C(NC(=S)Nc1cccc2cc(OC(=O)c3cc(Br)ccc3Cl)ccc12)c1cc(Br)ccc1Cl,literature,,0.250600001,0.250600001,653.1790000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097994008,O=C(/C=C\c1ccc(S(=O)(=O)N2CCOCC2)cc1)NC(=S)/N=c1\[nH]ccs1,O=C(/C=C\c1ccc(S(=O)(=O)N2CCOCC2)cc1)NC(=S)/N=c1\[nH]ccs1,literature,,0.23390000099999986,0.23390000099999986,438.556,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097984703,CCN(CC)c1ccc(C(=O)NC(=S)Nc2nc(-c3cccc(NC(=S)NC(=O)c4ccc(N(CC)CC)cc4)c3)cs2)cc1,CCN(CC)c1ccc(C(=O)NC(=S)Nc2cccc(-c3csc(NC(=S)NC(=O)c4ccc(N(CC)CC)cc4)n3)c2)cc1,literature,,0.28010000199999974,0.28010000199999974,659.9070000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097984073,CCN(CC)S(=O)(=O)c1ccc(NC(=S)N=P(N2CCCCCC2)(N2CCCCCC2)C(C)(C)C)cc1,CCN(CC)S(=O)(=O)c1ccc(NC(=S)N=P(N2CCCCCC2)(N2CCCCCC2)C(C)(C)C)cc1,literature,,0.17150000100000007,0.17150000100000007,569.8220000000005,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097984043,COc1ccccc1NS(=O)(=O)c1ccc(NC(=S)N=P(c2ccncc2)(N(C)C)N(C)C)cc1,COc1ccccc1NS(=O)(=O)c1ccc(NC(=S)N=P(c2ccncc2)(N(C)C)N(C)C)cc1,literature,,0.21610000100000004,0.21610000100000004,532.6320000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097984042,CN(C)P(=NC(=S)Nc1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1)(c1ccncc1)N(C)C,CN(C)P(=NC(=S)Nc1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1)(c1ccncc1)N(C)C,literature,,0.2166000020000003,0.2166000020000003,537.0510000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097961113,COc1cc(/C=C2/C(=O)N(c3cccc(C(=O)O)c3)C(=S)N=C2O)c(Br)cc1OCC(=O)O,COc1cc(/C=C2/C(=O)N(c3cccc(C(=O)O)c3)C(=S)N=C2O)c(Br)cc1OCC(=O)O,literature,,0.27420000200000016,0.27420000200000016,535.3280000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097960855,Cc1cc(/C=C2\C(=O)N(c3ccc(C(=O)O)cc3)C(=S)N=C2O)c(C)n1-c1sc2c(c1C#N)CCCC2,Cc1cc(/C=C2\C(=O)N(c3ccc(C(=O)O)cc3)C(=S)N=C2O)c(C)n1-c1sc2c(c1C#N)CCCC2,literature,,0.27910000200000007,0.27910000200000007,530.6310000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097960211,CC(C)c1ccc(/C=C/C(=O)NC(=S)Nc2ccc(NC(=S)NC(=O)/C=C/c3ccc(C(C)C)cc3)cc2)cc1,CC(C)c1ccc(/C=C/C(=O)NC(=S)Nc2ccc(NC(=S)NC(=O)/C=C/c3ccc(C(C)C)cc3)cc2)cc1,literature,,0.2418000010000001,0.2418000010000001,570.7840000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000097950377,COc1ccc(C2c3c(=O)oc4ccccc4c3Oc3c4ccccc4oc(=O)c32)cc1Cn1cc([N+](=O)[O-])cn1,COc1ccc(C2c3c(c4ccccc4oc3=O)Oc3c2c(=O)oc2ccccc32)cc1Cn1cc([N+](=O)[O-])cn1,literature,,0.2984000019999997,0.2984000019999997,549.4950000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000001156698,O=C(/C=C/c1ccco1)NC(=S)Nc1nc(-c2ccc3ccccc3c2)cs1,O=C(/C=C/c1ccco1)NC(=S)Nc1nc(-c2ccc3ccccc3c2)cs1,literature,,0.2750000020000001,0.2750000020000001,405.5040000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000001154550,Cc1ccccc1C(=O)NC(=S)Nc1ncccc1OC(=O)c1ccccc1C,Cc1ccccc1C(=O)NC(=S)Nc1ncccc1OC(=O)c1ccccc1C,literature,,0.26500000099999976,0.26500000099999976,405.4790000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000102979355,NC(=S)/N=C(/c1nc2ccc(Cl)cc2nc1O)[C@@H](O)c1ccccc1Cl,NC(=S)/N=C(/c1nc2ccc(Cl)cc2nc1O)[C@@H](O)c1ccccc1Cl,literature,,0.27830000099999985,0.27830000099999985,407.28200000000004,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000102957524,CCOc1ccc2nc(NC(=S)NC(=O)/C=C\c3ccc(S(=O)(=O)N4CCOCC4)cc3)sc2c1,CCOc1ccc2nc(NC(=S)NC(=O)/C=C\c3ccc(S(=O)(=O)N4CCOCC4)cc3)sc2c1,literature,,0.2585000009999998,0.2585000009999998,532.6690000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000102753015,CCCn1c(=O)c2c(nc(C)[nH]c2=S)n(CCC)c1=O,CCCn1c(=O)c2c(=S)[nH]c(C)nc2n(CCC)c1=O,literature,,0.27330000200000004,0.27330000200000004,294.38000000000005,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000102308634,Cc1nc(NC(=S)NC(=O)c2cccc(Br)c2)sc1C(=O)/C=C/c1cccc(Br)c1,Cc1nc(NC(=S)NC(=O)c2cccc(Br)c2)sc1C(=O)/C=C/c1cccc(Br)c1,literature,,0.297700002,0.297700002,565.3120000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000001131426,O=C(/C=C/c1ccccc1)NC(=S)Nc1ccc(I)cn1,O=C(/C=C/c1ccccc1)NC(=S)Nc1ccc(I)cn1,literature,,0.2536000020000002,0.2536000020000002,409.252,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000101459141,CCOC(=O)C1=C(C)NC(=S)N2C(=O)c3nn(-c4ccccc4)cc3[C@H]12,CCOC(=O)C1=C(C)NC(=S)N2C(=O)c3nn(-c4ccccc4)cc3[C@H]12,literature,,0.271600002,0.271600002,368.41800000000006,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000101276279,N=c1c2ccccc2[nH]c(=S)n1N,N=c1c2ccccc2[nH]c(=S)n1N,literature,,0.28440000199999993,0.28440000199999993,192.24699999999999,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000100871612,O=C(NC(=S)NC1=C[C@@H]2C(=O)c3ccccc3C(=O)[C@@H]2C=C1)c1cccnc1,O=C(NC(=S)NC1=C[C@@H]2C(=O)c3ccccc3C(=O)[C@@H]2C=C1)c1cccnc1,literature,,0.29350000099999995,0.29350000099999995,389.4360000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000100819197,COC(=O)c1ccc(C(=O)NC(=S)/N=c2/sc3cc(C)cc(C)c3n2C)cc1,COC(=O)c1ccc(C(=O)NC(=S)/N=c2/sc3cc(C)cc(C)c3n2C)cc1,literature,,0.23870000100000022,0.23870000100000022,413.52400000000017,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000001110362,COc1cc(C=O)ccc1OC(=O)c1cn(-c2ccccc2)nc1-c1ccco1,COc1cc(C=O)ccc1OC(=O)c1cn(-c2ccccc2)nc1-c1ccco1,literature,,0.17230000099999998,0.17230000099999998,388.3790000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000001104848,O=C(NC(=S)Nc1ccccc1-c1nc2ccccc2s1)c1ccco1,O=C(NC(=S)Nc1ccccc1-c1nc2ccccc2s1)c1ccco1,literature,,0.2568000009999998,0.2568000009999998,379.4660000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000100313834,COc1ccc(OCC(=O)NC(=S)Nc2c(OC(=O)COc3ccc(OC)cc3)ccc3ccccc32)cc1,COc1ccc(OCC(=O)NC(=S)Nc2c(OC(=O)COc3ccc(OC)cc3)ccc3ccccc23)cc1,literature,,0.24860000199999988,0.24860000199999988,546.6010000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000100254943,CN(C)/C=C(/C(=S)N1CCOCC1)c1ccccn1,CN(C)/C=C(/C(=S)N1CCOCC1)c1ccccn1,literature,,0.27890000199999987,0.27890000199999987,277.393,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000100222973,Cc1ccc(/C(O)=C2/C(=O)C(=O)N(c3ccccc3)C2=S)cc1,Cc1ccc(/C(O)=C2/C(=O)C(=O)N(c3ccccc3)C2=S)cc1,literature,,0.2761000020000002,0.2761000020000002,323.37300000000005,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000001175595,O=C(NC(=S)Nc1ccc2oc(-c3ccccc3)nc2c1)c1cc2ccccc2o1,O=C(NC(=S)Nc1ccc2oc(-c3ccccc3)nc2c1)c1cc2ccccc2o1,literature,,0.24240000200000011,0.24240000200000011,413.45800000000014,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000110372959,O=C(NC(=S)Nc1nc(-c2cccc3ccccc32)cs1)c1cccs1,O=C(NC(=S)Nc1nc(-c2cccc3ccccc23)cs1)c1cccs1,literature,,0.2618000020000002,0.2618000020000002,395.5340000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000110372953,O=C(NC(=S)Nc1nc(-c2ccc3ccccc3c2)cs1)c1cccs1,O=C(NC(=S)Nc1nc(-c2ccc3ccccc3c2)cs1)c1cccs1,literature,,0.26720000200000005,0.26720000200000005,395.53400000000005,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000110278735,O=C(NC(=S)Nc1nc(-c2cccc3ccccc32)cs1)c1sc2cc(Cl)ccc2c1Cl,O=C(NC(=S)Nc1nc(-c2cccc3ccccc23)cs1)c1sc2cc(Cl)ccc2c1Cl,literature,,0.2907000019999999,0.2907000019999999,514.4840000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000109835455,O=C(NC(=S)Nc1nc(-c2ccc3ccccc3c2)cs1)c1sc2cc(Cl)ccc2c1Cl,O=C(NC(=S)Nc1nc(-c2ccc3ccccc3c2)cs1)c1sc2cc(Cl)ccc2c1Cl,literature,,0.2921000020000002,0.2921000020000002,514.4840000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000108920007,O=C(Nc1cccc(NC(=S)NC(=O)c2sc3cc(Cl)ccc3c2Cl)c1)c1cccs1,O=C(Nc1cccc(NC(=S)NC(=O)c2sc3cc(Cl)ccc3c2Cl)c1)c1cccs1,literature,,0.2606000019999999,0.2606000019999999,506.46100000000007,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000108258849,O=C(NC(=S)Nc1ccc(NC(=O)c2ccccc2)cc1)c1sc2cc(Cl)ccc2c1Cl,O=C(Nc1ccc(NC(=S)NC(=O)c2sc3cc(Cl)ccc3c2Cl)cc1)c1ccccc1,literature,,0.23370000100000032,0.23370000100000032,500.43200000000013,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000107563167,Cc1cc(C)nc(NC(=S)NC(=O)c2sc3cc(Cl)ccc3c2Cl)n1,Cc1cc(C)nc(NC(=S)NC(=O)c2sc3cc(Cl)ccc3c2Cl)n1,literature,,0.276900001,0.276900001,411.3390000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000104305034,CC(=O)/C(=C\NC(=S)C(N)=S)C(=O)Nc1ccccc1,CC(=O)/C(=C\NC(=S)C(N)=S)C(=O)Nc1ccccc1,literature,,0.2516000009999999,0.2516000009999999,307.4,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000104303395,NC(=S)C(=S)N/C=C1/C(=O)Oc2ccccc2C1=O,NC(=S)C(=S)N/C=C1/C(=O)Oc2ccccc2C1=O,literature,,0.2552000019999998,0.2552000019999998,292.34100000000007,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000104301069,CC(=S)N/C=C1\C(=O)C=C(C)OC1=O,CC(=S)N/C=C1\C(=O)C=C(C)OC1=O,literature,,0.29680000200000034,0.29680000200000034,211.24199999999996,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000104215312,S=c1nc(-c2ccccc2)o/c(=N\C2CCCCC2)n1C1CCCCC1,S=c1nc(-c2ccccc2)o/c(=N\C2CCCCC2)n1C1CCCCC1,literature,,0.2694000019999998,0.2694000019999998,369.5340000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_ZINC000104202007,O=S1(=O)CS/C(=N/C(=S)N(c2ccccc2)c2ccccc2)N1c1ccccc1,O=S1(=O)CS/C(=N/C(=S)N(c2ccccc2)c2ccccc2)N1c1ccccc1,literature,,0.29460000200000014,0.29460000200000014,439.5870000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
